category,classification,comments,dec,flux,id,pos_err,ra,ref_flux,simbad_name,src_type,tags,detail_url
Unverified,Unverified,,-64.09671646290994,1.0328115e-11,403322,0.04605724804435677,351.6728693563554,,WXT J232642-640548,source,['known_source'],
Unverified,Unverified,photon index=-1.88 or T=11 keV for apec,-45.18272882482821,1.1048545200000002e-11,403315,0.04816994771479125,310.36474085803803,,WXT J204128-451058,source,['known_source'],
Unverified,Unverified,NH=2e23 for absorbed apec and 1.2e24 for absorbed po,-1.5874185275190151,1.2197351000000001e-11,403311,0.05206690112808056,281.994693898085,,WXT J184759-013515,source,['known_source'],
Unverified,Unverified,,-46.464703693052236,1.1314346e-11,403363,0.04361227448632572,273.9157557373605,,WXT J181540-462753,source,['known_source'],
Unverified,Unverified,,-37.59565259262001,1.4507838000000001e-11,403359,0.049671979429662526,295.31601704689757,,WXT J194116-373544,source,['known_source'],
Unverified,Unverified,,-13.327273074302948,9.5979832e-12,403356,0.051598392602324225,260.24942259582224,,WXT J172100-131938,source,['known_source'],
Unverified,Unverified,,-7.033679089512936,1.46721406e-11,403350,0.052541507338112,287.981620658247,,WXT J191156-070201,source,['known_source'],
Unverified,Unverified,spectrum dominated by backgrond,-35.828365079589965,1.2351878000000001e-11,403317,0.05088409580831319,295.9228202460123,,WXT J194342-354942,source,['known_source'],
XRB,HMXB,,-37.84414259206999,2.0175448000000003e-10,37603,0.0,255.98655234551,4.85e-10,HD 153919,source,['known_source'],
Unverified,Unverified,,-44.47234386525892,2.8766973000000002e-11,321946,0.044241771043546756,262.7118853564976,,WXT J173051-442820,source,['known_source'],
Unverified,Unverified,,49.897744877413935,1.01028272e-11,461812,0.04547106914220806,75.96122246814376,,WXT J050351+495352,source,['known_source'],
Unclassified,Unclassified,,35.82430000000001,1.27352192e-12,300598,0.05064626922976223,68.0394,,SRGA J043209.5+354927,source,['known_source'],
Unverified,Unverified,,-10.474347714255964,1.2752947400000001e-11,403181,0.04586686616218218,348.6898679342682,9.81e-09,WXT J231446-102828,source,['known_source'],
Unverified,Unverified,,-45.644839830611964,2.2819528e-11,403576,0.048927813055618684,183.97983174825708,,WXT J121555-453841,source,['known_source'],
Unverified,Unverified,,-32.486696901331804,1.487302e-11,403587,0.05233261471823284,281.08088510249326,,WXT J184419-322912,source,['known_source'],
Unverified,Unverified,,-36.371952821448765,1.18426866e-11,403579,0.05199696574501468,331.2796327285425,,WXT J220507-362219,source,['known_source'],
Unverified,Unverified,,-27.49691916218841,1.1258089000000002e-11,403578,0.048398962636013794,307.6408278742209,,WXT J203034-272949,source,['known_source'],
Unverified,Unverified,,-19.19005871798844,1.15759894e-11,403585,0.054067530036392863,293.6275018173994,,WXT J193431-191124,source,['known_source'],
Unverified,Unverified,,20.444184777949232,8.0765848e-12,401941,0.03949278726692722,6.322017608601796,,WXT J002517+202639,source,['known_source'],
Unverified,Unverified,,-23.59537580531665,1.2844978800000001e-11,400700,0.048296805946620655,297.78376150358395,,WXT J195108-233543,source,['known_source'],
Unverified,Unverified,,-26.558241592507137,1.07604768e-11,415630,0.04819285793442212,324.08469603426437,,WXT J213620-263330,source,['known_source'],
Unverified,Unverified,,-32.45507053375351,2.1526577000000004e-11,415626,0.0507796210368657,310.3676656843722,,WXT J204128-322718,source,['known_source'],
Unverified,Unverified,,9.074839116336243,8.0188048e-12,392585,0.0415034337609854,313.6214971777743,,WXT J200429+090429,source,['known_source'],
Unverified,Unverified,,-34.01931248576205,1.2782150000000002e-11,392679,0.05293036302425288,288.0002189992316,,WXT J191200-340109,source,['known_source'],
Unverified,Unverified,,-20.609786552766206,2.6186354e-11,415701,0.0566974155177257,290.72202653084514,,WXT J192253-203635,source,['known_source'],
Unverified,Unverified,,55.497172562406185,8.30264e-12,415819,0.0405036197102214,7.601659442928009,,WXT J003024+552949,source,['known_source'],
Unverified,Unverified,,-44.88316996429801,1.15038612e-11,415823,0.04526484437868358,322.4635248577838,,WXT J212951-445259,source,['known_source'],
Unverified,Unverified,,-28.489041895635967,1.17763234e-11,415942,0.052189124172549436,293.87584525686685,,WXT J193530-282921,source,['known_source'],
Unverified,Unverified,,-27.02081834909217,4.1676592e-12,416511,0.04732467076900662,346.6260399010881,5.13e-12,WXT J230630-270114,source,['known_source'],
Unverified,Unverified,,-14.301463968536876,1.3492556e-11,416864,0.05683093281601071,347.48301936823873,,WXT J230955-141805,source,['known_source'],
Unverified,Unverified,,-35.013291148076306,1.5395964e-11,416759,0.042055469361544855,293.26464193371277,,WXT J193303-350047,source,['known_source'],
Unverified,Unverified,,-35.3882399365865,1.8314498e-11,411064,0.053462405056024995,275.5511817066171,,WXT J182212-352317,source,['known_source'],
Unverified,Unverified,,-30.562245580176416,3.8267586e-11,410310,0.051180001223666206,272.4568927996337,,WXT J180950-303344,source,['known_source'],
Unverified,Unverified,,-15.618755388769754,1.27697466e-11,403597,0.048540168314345315,267.1553967903229,,WXT J174837-153708,source,['known_source'],
Unverified,Unverified,,-1.5225741264490305,1.43336532e-11,390719,0.047253991290852775,359.5593637521004,,WXT J235814-013121,source,['known_source'],
Unverified,Unverified,,-38.28018124515229,1.9690254000000003e-11,392527,0.050538867294721755,250.68125502297923,,WXT J164244-381649,source,['known_source'],
Unverified,Unverified,,-20.285491609264962,1.50080668e-11,392519,0.04589096173035998,334.3724923251638,,WXT J221729-201708,source,['known_source'],
Unverified,Unverified,,-3.4560613406153644,1.2236977000000001e-11,423249,0.0505733476967483,310.58938217614593,,WXT J204221-032722,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,25.825886507231523,1.12422714e-11,423245,0.04911243454738123,336.7605684491826,1.79e-11,ACO 2445,source,['known_source'],
AGN,Seyfert 1,,-0.8738122630940837,6.219596e-12,423296,0.04120565323826507,350.7328951521966,,SDSS J232259.99-005359.2,source,['known_source'],
Unverified,Unverified,,19.271716144924667,2.6626324e-11,423424,0.045426812171117936,281.5628791658937,,WXT J184615+191618,source,['known_source'],
Unverified,Unverified,,-13.00696338338095,1.411845e-11,423493,0.051144686247310084,320.29575921426783,,WXT J212111-130025,source,['known_source'],
Unverified,Unverified,,76.84397017865909,1.11607668e-11,423538,0.05947371597268305,348.1713989499914,,WXT J231241+765038,source,['known_source'],
Unverified,Unverified,,-34.463997684887474,2.1518058e-11,423613,0.0479876900499054,308.50528998295124,,WXT J203401-342750,source,['known_source'],
Unverified,Unverified,,40.07441062141076,1.590358e-11,403627,0.04700302869652356,273.6742178507446,,WXT J181442+400428,source,['known_source'],
SNR,SNR,,-69.03347222222222,3.566162e-11,37483,0.0,79.89641666666665,7.81e-11,SNR B0519-69.0,source,['known_source'],
Unverified,Unverified,,-56.645819134423164,1.3573166e-11,403911,0.051502044165237744,32.10703152612003,,WXTJ020825-563844,source,['known_source'],
Unverified,Unverified,,-6.117832948040438,2.6349632000000002e-11,423713,0.04779858235746333,294.94991095442487,,WXT J193948-060704,source,['known_source'],
Unverified,Unverified,,-11.38609200603642,1.8484554000000002e-11,423715,0.04275653083902256,320.19054203170435,,WXT J212046-112310,source,['known_source'],
AGN,Seyfert 1,,29.5127919565,5.023495200000001e-12,423737,0.049094116574482684,31.75919350220999,9.08e-12,7C 020415.59+291722.00,source,['known_source'],
Unverified,Unverified,the second detection seems to be not real,3.2793181827354823,2.1672404e-12,239873,0.04427362207011385,44.84318724604077,,WXTJ025922+031645,source,['known_source'],
Unverified,Unverified,,-8.405737659585283,1.7143296e-11,423991,0.049534520785745474,266.4996479708498,,WXT J174600-082421,source,['known_source'],
Unverified,Unverified,,-9.490936935991503,1.2254314000000002e-11,423967,0.04825041140874525,326.967969925843,,WXT J214752-092927,source,['known_source'],
Unverified,Unverified,,7.14930797958074,1.4133734600000001e-11,411247,0.05414303337140812,286.97398691331944,3.13e-12,WXT J190753+070857,source,['known_source'],
Unverified,Unverified,,0.8488399237550904,3.2879774000000006e-11,411757,0.052729535540799254,301.5369285794938,,WXT J200609+005056,source,['known_source'],
Unverified,Unverified,,-34.41224815118983,7.962638e-12,424020,0.047258895819517206,332.76779463751876,,WXT J221104-342444,source,['known_source'],
Unverified,Unverified,,-9.452685151012892,2.815986e-11,412088,0.05126439530468712,318.4213959989425,,WXT J211341-092710,source,['known_source'],
Unverified,Unverified,,-69.55977985785562,1.3384418000000001e-11,403648,0.04236567255113688,36.49171615872517,,WXTJ022558-693335,source,['known_source'],
Unverified,Unverified,,-11.589790631661398,1.427821e-11,403664,0.04965022653767425,290.0388315002574,,WXTJ192009-113523,source,['known_source'],
Unverified,Unverified,,-3.420420512544762,1.2769178000000002e-11,403665,0.0543845836883668,295.80330656163335,,WXTJ194312-032513,source,['known_source'],
Galaxy,Galaxy,,16.627817753842066,9.850023400000001e-12,414091,0.050813484407963766,5.758238779492397,3.53e-11,LEDA 1513886,source,['known_source'],
Unverified,Unverified,,0.7978920275325002,1.3131344000000001e-11,403942,0.05080337239739487,8.994535885651908,,WXTJ003558+004752,source,['known_source'],
Unverified,Unverified,,-14.988827943837462,1.1709488000000001e-11,403760,0.04925774421576787,327.12368411977053,,WXTJ214829-145919,source,['known_source'],
Unverified,Unverified,,-9.342864328450952,1.2578616000000001e-11,403978,0.05833101768398962,314.41792143584684,,WXT J205740-092034,source,['known_source'],
Cluster of Galaxies,Cluster of Galaxies,,-75.1321,7.113688000000001e-12,190961,0.006364052604743618,248.17959999999997,3.28e-12,ACO 3628,source,['known_source'],
Unverified,Unverified,,26.582139948581013,1.3654594000000002e-11,498446,0.04566775947791601,306.9097094936239,,WXT J202738+263456,source,['known_source'],
XRB,HMXB,,-48.78974665404001,1.4311044000000002e-11,38504,0.0,255.7057818297,1.23e-11,V821 Ara,source,['known_source'],
Galaxy,Galaxy,,-28.7964,1.1062706000000002e-11,252383,0.05382694165200759,62.1804,,LEDA 737359,source,['known_source'],
Unverified,Unverified,,-27.256729747185048,1.6504256e-11,495628,0.055344728799269806,61.273715683615606,,WXT J040506-271524,source,['known_source'],
Unverified,Unverified,,-14.38266903972541,9.307262400000001e-12,427265,0.0466446468287452,292.2014475241265,,WXT J192848-142258,source,['known_source'],
Unverified,Unverified,,-6.315064190426326,1.0262148000000001e-11,411871,0.044464859564804,35.00723960300902,,WXT J022002-061854,source,['known_source'],
Unverified,Unverified,,41.12750489435617,1.7538862e-11,414357,0.045314034637573324,355.3347955122065,,WXT J234120+410739,source,['known_source'],
Unverified,Unverified,,-3.8117403124833698,1.2406720800000001e-11,402429,0.05383468531738709,284.83067513346083,,WXT J185919-034842,source,['known_source'],
Unverified,Unverified,,-7.273575845898646,1.2129432000000001e-11,402425,0.05564889378842703,296.85688302864946,,WXT J194725-071624,source,['known_source'],
Unverified,Unverified,,-3.3289229095047905,1.8103718e-11,499790,0.046141144956749154,76.71682670694054,,WXT J050652-031944,source,['known_source'],
Unverified,Unverified,,60.7170303237551,1.9607844e-11,500114,0.05156205010351422,115.16337041530848,,WXT J074039604301,source,['known_source'],
Unverified,Unverified,,-30.98287265858389,1.8824194e-11,413599,0.04492127367206552,256.50573284023653,,WXT J170601-305858,source,['known_source'],
XRB,XRB,,-43.0364,1.0332886e-10,37639,0.0,256.5633,3.88e-12,Ara X-1,source,['known_source'],
Unverified,Unverified,,-27.75944708034145,3.440860200000001e-11,431991,0.05219944711947248,261.62901659948955,,WXT J17h2631-274534,source,['known_source'],
Unverified,Unverified,,13.060662284938449,9.195852e-12,392859,0.040470945274131025,338.51752057888086,,WXT J223404+130338,source,['known_source'],
XRB,LMXB,,-5.238200000000001,1.4353388e-10,37668,0.0,289.6984,5.42e-10,V1405 Aql,source,['known_source'],
AGN,Seyfert 2 Galaxy,,-86.63195,1.61e-12,38127,0.0,91.423838,1.61e-12,ESO 5-4,source,['known_source'],
Unverified,Unverified,,5.605735546038182,1.1566544e-11,545094,0.043610004948650194,120.11691555053697,,WXT J080028+053621,source,['known_source'],
Unverified,Unverified,,54.635963071848934,1.5804542e-11,411521,0.04428857191874299,297.7007398441572,,WXT J195048+543809,source,['known_source'],
Unverified,Unverified,,-47.62481720599329,1.6105422000000003e-11,496540,0.046030948209600034,53.79438501360771,,WXT J033511-473729,source,['known_source'],
Unverified,Unverified,,-22.97364402513687,2.4469204000000003e-11,401339,0.045808395264277754,284.48930069465126,,WXT J185757-225825,source,['known_source'],
Unverified,Unverified,,-33.66701306580587,2.0437092e-11,401083,0.047246356427966235,308.50443270504786,,WXT J203401-334001,source,['known_source'],
Unverified,Unverified,,-22.977789535363396,1.9204826000000003e-11,402923,0.049708947289341124,293.71267729434504,,WXT J193451-225840,source,['known_source'],
Unverified,Unverified,,-21.053376550645,1.3215331400000002e-11,403584,0.05798830033125321,283.1893856729635,,WXT J185246-210312,source,['known_source'],
XRB,XRB,,-60.738499999999995,8.389585400000001e-11,37654,0.0,240.2602,3.49e-12,LU TrA,source,['known_source'],
Unverified,Unverified,,-9.69967462303002,1.0523728e-11,400909,0.047277721379938305,5.576673723989139,3.55e-12,WXT J002218-094159,source,['known_source'],
AGN,Seyfert 1 Galaxy,,28.552612332480003,9.258569200000002e-12,37984,0.0,311.01773136104,1.27e-11,LEDA 3096594,source,['known_source'],
Unverified,Unverified,,-12.141147103955808,1.49911288e-11,409864,0.04947532007968805,234.97758903719304,,WXT J153955-120828,source,['known_source'],
Unverified,Unverified,,19.940509045948065,1.3167648600000001e-11,410924,0.05386181293819171,319.5415096019483,,WXT J211810+195625,source,['known_source'],
Unverified,Unverified,,-8.804533215266819,3.6561604e-11,285518,0.04863770733206254,64.12257519455298,,WXT J041629-084816,source,['known_source'],
Unverified,Unverified,,-40.919380484358804,2.8982076e-11,252677,0.056022286406311156,340.15192431841285,,WXT J224037-405510,source,['known_source'],
CV,CV,,69.14552069,0.0,259615,0.08333333333333333,286.7757789,,EP Dra,source,['known_source'],
Unverified,Unverified,,-35.463406172009876,1.4219564e-11,433410,0.05163194659971322,334.2505554913608,,WXT J221700-352748,source,['known_source'],
Unclassified,Unclassified,,11.456291577780796,9.640822000000001e-12,247751,0.04246735580706415,0.37800285406159806,3.92e-12,WXT J000131+112723,source,['known_source'],
Unverified,Unverified,,-41.18183934156603,2.2897844000000002e-11,446702,0.04891431951916294,47.97235307892306,,WXT J031153-411055,source,['known_source'],
Unverified,Unverified,,-11.181999335460054,8.7294048e-12,397146,0.03962385392245537,309.6930432379529,,WXT J203846-111055,source,['known_source'],
Unclassified,Unclassified,,-39.32666666666667,2.163197e-11,200047,0.01099698100968736,241.46625,2.81e-12,1RXS J160551.9-391936,source,['known_source'],
Unverified,Unverified,,35.289715220729725,1.8468268e-11,434632,0.04999198068362683,294.3507714437401,,WXT J193724+351723,source,['known_source'],
Unclassified,Unclassified,,-21.30430867189757,8.550186e-12,288013,0.03961834632502477,89.36519353430563,,1eRASS J055715.4-211946,source,['known_source'],
Unverified,Unverified,,-36.21307154257646,2.6437102000000002e-11,423119,0.048595535751562204,284.5201794082759,,WXT J185804-361247,source,['known_source'],
AGN,BL Lac,,49.43352945985999,6.4736256000000004e-12,37379,0.0,153.76724855574,4.72e-11,6C 101157+494057,source,['known_source'],
Unclassified,Unclassified,,-86.60278055555555,2.3786949000000002e-11,195361,0.004615208347958106,346.57915833333334,6.51e-13,1RXS J230619.0-863610,source,['known_source'],
AGN,Seyfert 1,,44.53130072258,1.9884196000000002e-11,37376,0.0,180.79004222387996,7.96e-11,NGC 4051,source,['known_source'],
